command,Vm
12.8789,-12.0437
12.8883,-11.9938
12.8978,-12.0687
12.9072,-12.1438
12.9166,-12.0437
12.9261,-12.1375
12.9355,-12.1
12.9449,-12.1
12.9543,-12.225
12.9638,-12.0437
12.9732,-12.2
12.9826,-12.3187
12.992,-12.175
13.0015,-12.35
13.0109,-12.25
13.0203,-12.2625
13.0298,-12.2937
13.0392,-12.1875
13.0486,-12.3688
13.058,-12.3562
13.0675,-12.5
13.0769,-12.5625
13.0863,-12.5
13.0957,-12.6562
13.1052,-12.7063
13.1146,-12.7375
13.124,-12.8062
13.1334,-12.8562
13.1429,-13.0562
13.1523,-12.925
13.1617,-13
13.1711,-13.1438
13.1806,-13.0438
13.19,-13.1375
13.1994,-13.125
13.2088,-13.0438
13.2183,-13.1938
13.2277,-13.2562
13.2371,-13.1062
13.2465,-13.1313
13.256,-13.2375
13.2654,-13.35
13.2748,-13.3187
13.2842,-13.4812
13.2937,-13.425
13.3031,-13.5812
13.3125,-13.4312
13.3219,-13.5938
13.3313,-13.4062
13.3408,-13.5312
13.3502,-13.5938
13.3596,-13.5875
13.369,-13.4937
13.3785,-13.5687
13.3879,-13.4375
13.3973,-13.625
13.4067,-13.4563
13.4161,-13.625
13.4256,-13.475
13.435,-13.5938
13.4444,-13.7125
13.4538,-13.775
13.4632,-13.9375
13.4727,-13.8188
13.4821,-13.7125
13.4915,-13.8438
13.5009,-13.9062
13.5103,-14.0062
13.5198,-13.8562
13.5292,-13.9875
13.5386,-13.925
13.548,-13.9437
13.5574,-14.075
13.5669,-13.9625
13.5763,-13.975
13.5857,-14.2125
13.5951,-14.1437
13.6045,-14.1687
13.6139,-14.1187
13.6234,-14.2562
13.6328,-14.1937
13.6422,-14.1687
13.6516,-14.2938
13.661,-14.3875
13.6704,-14.2875
13.6799,-14.2875
13.6893,-14.2938
13.6987,-14.3375
13.7081,-14.4125
13.7175,-14.575
13.7269,-14.3687
13.7364,-14.4312
13.7458,-14.5312
13.7552,-14.5563
13.7646,-14.4688
13.774,-14.3813
13.7834,-14.5813
13.7929,-14.4438
13.8023,-14.3625
13.8117,-14.4
13.8211,-14.5563
13.8305,-14.45
13.8399,-14.3313
13.8493,-14.4312
13.8587,-14.6312
13.8682,-14.6
13.8776,-14.6938
13.887,-14.6125
13.8964,-14.7187
13.9058,-14.7563
13.9152,-14.825
13.9246,-14.8063
13.9341,-14.6875
13.9435,-14.9312
13.9529,-14.8562
13.9623,-14.6875
13.9717,-14.8
13.9811,-14.8063
13.9905,-14.7625
13.9999,-15.0125
14.0093,-14.875
14.0188,-14.8812
14.0282,-14.8312
14.0376,-14.775
14.047,-14.75
14.0564,-14.9
14.0658,-14.9688
14.0752,-14.8063
14.0846,-14.8875
14.094,-15.0063
14.1035,-14.95
14.1129,-14.7687
14.1223,-15
14.1317,-14.7687
14.1411,-14.7437
14.1505,-14.7812
14.1599,-14.5938
14.1693,-14.7187
14.1787,-14.5312
14.1881,-14.6562
14.1975,-14.3
14.2069,-14.3187
14.2164,-14.3625
14.2258,-14.2125
14.2352,-14.2562
14.2446,-14.2438
14.254,-14.0875
14.2634,-14.2062
14.2728,-14.1875
14.2822,-14.1125
14.2916,-14.075
14.301,-13.9813
14.3104,-14.0312
14.3198,-13.9688
14.3292,-14
14.3386,-13.7937
14.348,-13.9313
14.3575,-13.9062
14.3669,-13.95
14.3763,-13.8562
14.3857,-13.8688
14.3951,-13.7063
14.4045,-13.7312
14.4139,-13.6562
14.4233,-13.6562
14.4327,-13.6312
14.4421,-13.5875
14.4515,-13.6062
14.4609,-13.5312
14.4703,-13.6812
14.4797,-13.5437
14.4891,-13.5375
14.4985,-13.475
14.5079,-13.4937
14.5173,-13.4375
14.5267,-13.6375
14.5361,-13.6
14.5455,-13.4687
14.5549,-13.525
14.5643,-13.5
14.5737,-13.5063
14.5831,-13.4812
14.5925,-13.4
14.6019,-13.475
14.6113,-13.3313
14.6207,-13.4125
14.6301,-13.3125
14.6395,-13.5
14.6489,-13.35
14.6583,-13.2312
14.6677,-13.4062
14.6771,-13.3
14.6865,-13.3313
14.6959,-13.3438
14.7053,-13.3
14.7147,-13.4312
14.7241,-13.4687
14.7335,-13.3625
14.7429,-13.4
14.7523,-13.5063
14.7617,-13.3
14.7711,-13.35
14.7805,-13.4
14.7899,-13.1687
14.7993,-13.3063
14.8087,-13.1375
14.8181,-13.0625
14.8275,-13.0687
14.8369,-13.0188
14.8463,-13.1
14.8557,-12.925
14.8651,-12.8562
14.8745,-12.8562
14.8839,-12.8375
14.8933,-12.8125
14.9027,-12.9625
14.9121,-12.8813
14.9215,-12.9062
14.9309,-12.9
14.9403,-13.0312
14.9497,-13.1187
14.9591,-13
14.9685,-13.0438
14.9778,-13.0938
14.9872,-13.0188
14.9966,-13.2188
15.006,-13.0687
15.0154,-13.1562
15.0248,-13.0813
15.0342,-13.075
15.0436,-13.3187
15.053,-13.2125
15.0624,-13.1687
15.0718,-13
15.0812,-13.2625
15.0906,-13.25
15.1,-13.0938
15.1094,-13.2438
15.1187,-13.2625
15.1281,-13.3375
15.1375,-13.2125
15.1469,-13.3812
15.1563,-13.3375
15.1657,-13.3063
15.1751,-13.55
15.1845,-13.2687
15.1939,-13.3687
15.2033,-13.2812
15.2127,-13.3
15.222,-13.0687
15.2314,-13.1062
15.2408,-12.8813
15.2502,-12.4312
15.2596,-10.7375
15.269,-7.93125
15.2784,-5.60625
15.2878,-4.40625
15.2972,-3.4625
15.3066,-3.2625
15.3159,-2.9625
15.3253,-3.2375
15.3347,-3.80625
15.3441,-4.25625
15.3535,-5
15.3629,-5.70625
15.3723,-6.1125
15.3817,-6.66875
15.391,-7.05
15.4004,-7.54375
15.4098,-7.7625
15.4192,-8.2
15.4286,-8.4375
15.438,-8.7875
15.4474,-8.90625
15.4567,-9.06875
15.4661,-9.23125
15.4755,-9.35625
15.4849,-9.59375
15.4943,-9.7625
15.5037,-9.84375
15.5131,-10.0063
15.5224,-10.2688
15.5318,-10.5
15.5412,-10.4437
15.5506,-10.5938
15.56,-10.7062
15.5694,-10.7375
15.5787,-10.9687
15.5881,-11.05
15.5975,-11.1937
15.6069,-11.1312
15.6163,-11.2125
15.6257,-11.3438
15.635,-11.375
15.6444,-11.45
15.6538,-11.5
15.6632,-11.5062
15.6726,-11.4125
15.682,-11.225
15.6913,-11.3188
15.7007,-11.2875
15.7101,-11.3062
15.7195,-11.2937
15.7289,-11.45
15.7382,-11.3625
15.7476,-11.5188
15.757,-11.5062
15.7664,-11.675
15.7758,-11.6375
15.7851,-11.5312
15.7945,-11.7688
15.8039,-11.8375
15.8133,-11.875
15.8227,-11.9062
15.832,-11.9062
15.8414,-11.8938
15.8508,-12.0375
15.8602,-11.925
15.8696,-11.9938
15.8789,-12.0563
15.8883,-12.1625
15.8977,-12.2312
15.9071,-12.0437
15.9164,-12.2375
15.9258,-12.1125
15.9352,-12.2
15.9446,-12.3187
15.9539,-12.2625
15.9633,-12.3312
15.9727,-12.3375
15.9821,-12.2375
15.9915,-12.3187
16.0008,-12.3
16.0102,-12.5063
16.0196,-12.2437
16.029,-12.5
16.0383,-12.3312
16.0477,-12.35
16.0571,-12.3187
16.0665,-12.4125
16.0758,-12.2937
16.0852,-12.2563
16.0946,-12.1625
16.1039,-12.1187
16.1133,-12.3438
16.1227,-12.2312
16.1321,-12.2
16.1414,-12.1312
16.1508,-12.175
16.1602,-12.2
16.1696,-12.3438
16.1789,-12.2063
16.1883,-12.3
16.1977,-12.225
16.207,-12.1187
16.2164,-12.3562
16.2258,-12.2875
16.2352,-12.1812
16.2445,-12.2
16.2539,-12.1
16.2633,-12.2
16.2726,-12.1375
16.282,-12.0938
16.2914,-12.2375
16.3008,-12.0375
16.3101,-12.2063
16.3195,-12.1
16.3289,-12.025
16.3382,-12.0125
16.3476,-12.1063
16.357,-12.2687
16.3663,-12.1438
16.3757,-12.2
16.3851,-11.9812
16.3944,-12.1687
16.4038,-12.0875
16.4132,-12.2
16.4225,-12.1
16.4319,-11.9812
16.4413,-12.0625
16.4506,-12.1938
16.46,-12.175
16.4694,-12.2063
16.4787,-11.9938
16.4881,-12.0437
16.4975,-12.15
16.5068,-12.1125
16.5162,-11.9312
16.5256,-12.1
16.5349,-12.0062
16.5443,-12.2
16.5537,-12.0875
16.563,-12.2563
16.5724,-12.0687
16.5818,-12.0813
16.5911,-12.0375
16.6005,-12.175
16.6099,-12.125
16.6192,-12.1
16.6286,-12.0938
16.6379,-12.1438
16.6473,-12.0938
16.6567,-12.0687
16.666,-11.8687
16.6754,-11.9375
16.6848,-12.0062
16.6941,-11.9
16.7035,-11.9875
16.7128,-11.9688
16.7222,-12.0375
16.7316,-11.9125
16.7409,-12
16.7503,-11.9562
16.7596,-12.0375
16.769,-11.9312
16.7784,-11.8813
16.7877,-11.8938
16.7971,-12.0437
16.8064,-11.8438
16.8158,-11.9312
16.8252,-11.9
16.8345,-11.8938
16.8439,-11.8438
16.8532,-11.7062
16.8626,-11.7812
16.872,-11.7875
16.8813,-11.7312
16.8907,-11.7
16.9,-11.5375
16.9094,-11.6313
16.9188,-11.5
16.9281,-11.6375
16.9375,-11.5375
16.9468,-11.5375
16.9562,-11.3188
16.9655,-11.4688
16.9749,-11.5
16.9842,-11.3312
16.9936,-11.3
17.003,-11.325
17.0123,-11.3
17.0217,-11.2688
17.031,-11.0875
17.0404,-11.0938
17.0497,-11.1438
17.0591,-11.0125
17.0684,-10.825
17.0778,-10.85
17.0872,-10.95
17.0965,-10.9687
17.1059,-10.775
17.1152,-10.9062
17.1246,-10.6687
17.1339,-10.7312
17.1433,-10.775
17.1526,-10.6313
17.162,-10.75
17.1713,-10.5062
17.1807,-10.5938
17.19,-10.4375
17.1994,-10.5
17.2087,-10.5438
17.2181,-10.5625
17.2274,-10.4375
17.2368,-10.4313
17.2461,-10.4812
17.2555,-10.3375
17.2648,-10.4375
17.2742,-10.225
17.2835,-10.2188
17.2929,-10.35
17.3022,-10.2437
17.3116,-10.1875
17.3209,-10.0688
17.3303,-10.2063
17.3396,-10.1125
17.349,-10.1687
17.3583,-10.1937
17.3677,-10.0688
17.377,-10.0188
17.3864,-10.2063
17.3957,-10.0625
17.4051,-10.2
17.4144,-10.2
17.4238,-10.1375
17.4331,-10.1875
17.4425,-10.2313
17.4518,-10.4313
17.4612,-10.2
17.4705,-10.4313
17.4799,-10.4313
17.4892,-10.3
17.4985,-10.4313
17.5079,-10.4313
17.5172,-10.3
17.5266,-10.3437
17.5359,-10.3875
17.5453,-10.3437
17.5546,-10.4375
17.564,-10.3625
17.5733,-10.3375
17.5826,-10.5125
17.592,-10.3
17.6013,-10.325
17.6107,-10.275
17.62,-10.3687
17.6294,-10.4
17.6387,-10.2063
17.648,-10.3062
17.6574,-10.125
17.6667,-10.1875
17.6761,-10.1
17.6854,-10.1375
17.6948,-10.0875
17.7041,-10.0562
17.7134,-10.075
17.7228,-9.98125
17.7321,-9.9375
17.7415,-9.99375
17.7508,-9.9625
17.7601,-9.93125
17.7695,-9.675
17.7788,-9.88125
17.7882,-9.85625
17.7975,-9.68125
17.8068,-8.625
17.8162,-6.40625
17.8255,-4.275
17.8349,-2.81875
17.8442,-1.80625
17.8535,-1.11875
17.8629,-1.01875
17.8722,-1.01875
17.8815,-1.4
17.8909,-1.7375
17.9002,-2.28125
17.9096,-2.79375
17.9189,-3.4
17.9282,-3.76875
17.9376,-4.3
17.9469,-4.61875
17.9562,-5.1
17.9656,-5.33125
17.9749,-5.59375
17.9842,-5.75
17.9936,-5.90625
18.0029,-6.275
18.0122,-6.5125
18.0216,-6.63125
18.0309,-6.90625
18.0403,-6.925
18.0496,-7.0375
18.0589,-7.24375
18.0683,-7.34375
18.0776,-7.31875
18.0869,-7.55
18.0963,-7.83125
18.1056,-7.68125
18.1149,-7.8875
18.1242,-7.9
18.1336,-8.00625
18.1429,-8.0625
18.1522,-7.9625
18.1616,-8.13125
18.1709,-8.26875
18.1802,-8.2
18.1896,-8.30625
18.1989,-8.3375
18.2082,-8.2
18.2176,-8.475
18.2269,-8.3125
18.2362,-8.40625
18.2455,-8.5375
18.2549,-8.6625
18.2642,-8.63125
18.2735,-8.54375
18.2829,-8.6
18.2922,-8.7
18.3015,-8.75625
18.3109,-8.90625
18.3202,-8.825
18.3295,-8.76875
18.3388,-8.9
18.3482,-9.0875
18.3575,-8.98125
18.3668,-9.0375
18.3761,-9.05625
18.3855,-9.0375
18.3948,-9.19375
18.4041,-9.0875
18.4134,-9.14375
18.4228,-9.20625
18.4321,-9.2375
18.4414,-9.33125
18.4507,-9.26875
18.4601,-9.41875
18.4694,-9.41875
18.4787,-9.35
18.488,-9.61875
18.4974,-9.51875
18.5067,-9.475
18.516,-9.50625
18.5253,-9.60625
18.5347,-9.6625
18.544,-9.5875
18.5533,-9.4125
18.5626,-9.56875
18.572,-9.49375
18.5813,-9.48125
18.5906,-9.51875
18.5999,-9.5625
18.6092,-9.66875
18.6186,-9.49375
18.6279,-9.51875
18.6372,-9.6
18.6465,-9.6375
18.6558,-9.5
18.6652,-9.64375
18.6745,-9.61875
18.6838,-9.7125
18.6931,-9.575
18.7024,-9.5375
18.7118,-9.60625
18.7211,-9.675
18.7304,-9.7375
18.7397,-9.775
18.749,-9.71875
18.7584,-9.7
18.7677,-9.88125
18.777,-9.88125
18.7863,-9.6875
18.7956,-9.93125
18.8049,-9.89375
18.8143,-10.0875
18.8236,-9.95625
18.8329,-9.99375
18.8422,-9.85625
18.8515,-10
18.8608,-9.83125
18.8702,-9.9375
18.8795,-9.89375
18.8888,-9.9
18.8981,-9.95
18.9074,-9.975
18.9167,-9.99375
18.9261,-9.98125
18.9354,-9.85
18.9447,-10.0312
18.954,-9.80625
18.9633,-9.9875
18.9726,-9.89375
18.9819,-9.8
18.9912,-9.88125
19.0006,-9.8625
19.0099,-9.9375
19.0192,-9.8875
19.0285,-9.95625
19.0378,-10.0938
19.0471,-10.075
19.0564,-9.91875
19.0657,-9.96875
19.0751,-10.0437
19.0844,-9.99375
19.0937,-10.0063
19.103,-9.90625
19.1123,-9.93125
19.1216,-10.0312
19.1309,-9.93125
19.1402,-10.075
19.1495,-9.95
19.1588,-10.1188
19.1681,-9.86875
19.1775,-10.025
19.1868,-9.84375
19.1961,-10.0562
19.2054,-9.98125
19.2147,-9.98125
19.224,-9.90625
19.2333,-9.98125
19.2426,-10.0625
19.2519,-10.0812
19.2612,-9.875
19.2705,-10.1062
19.2798,-9.925
19.2891,-10.1
19.2985,-10.0625
19.3078,-10.0188
19.3171,-9.9875
19.3264,-9.99375
19.3357,-10.0938
19.345,-9.86875
19.3543,-10
19.3636,-9.89375
19.3729,-9.9125
19.3822,-9.80625
19.3915,-9.9125
19.4008,-9.78125
19.4101,-9.86875
19.4194,-9.78125
19.4287,-9.7375
19.438,-9.78125
19.4473,-9.6875
19.4566,-9.875
19.4659,-9.7125
19.4752,-9.65625
19.4845,-9.80625
19.4938,-9.74375
19.5031,-9.61875
19.5124,-9.63125
19.5217,-9.5875
19.531,-9.75625
19.5403,-9.7125
19.5496,-9.69375
19.5589,-9.65625
19.5682,-9.75625
19.5775,-9.76875
19.5868,-9.8875
19.5961,-9.69375
19.6054,-9.975
19.6147,-9.7125
19.624,-9.8
19.6333,-9.68125
19.6426,-9.8125
19.6519,-9.71875
19.6612,-9.98125
19.6705,-9.9
19.6798,-9.8125
19.6891,-9.9125
19.6984,-9.9375
19.7077,-9.84375
19.717,-9.98125
19.7263,-10.0562
19.7356,-10.0437
19.7449,-10.1687
19.7542,-10.0875
19.7635,-10.2
19.7728,-10.225
19.7821,-10.2812
19.7913,-10.1375
19.8006,-10.3437
19.8099,-10.4688
19.8192,-10.3437
19.8285,-10.4
19.8378,-10.4125
19.8471,-10.45
19.8564,-10.525
19.8657,-10.5438
19.875,-10.3813
19.8843,-10.5375
19.8936,-10.3687
19.9029,-10.3125
19.9122,-10.3625
19.9214,-10.4062
19.9307,-10.2562
19.94,-10.3
19.9493,-10.2562
19.9586,-10.2437
19.9679,-10.1312
19.9772,-10.025
19.9865,-10.2063
19.9958,-10.1312
20.0051,-10.0812
20.0143,-9.98125
20.0236,-9.95
20.0329,-10.1375
20.0422,-10.0562
20.0515,-10.1312
20.0608,-10.1
20.0701,-10.2562
20.0794,-10.175
20.0886,-10.3062
20.0979,-10.2937
20.1072,-10.2
20.1165,-10.275
20.1258,-10.1
20.1351,-10.1312
20.1444,-10.1813
20.1536,-10.375
20.1629,-10.1687
20.1722,-10.3875
20.1815,-10.3
20.1908,-10.4
20.2001,-10.3062
20.2094,-10.5562
20.2186,-10.3813
20.2279,-10.3875
20.2372,-10.5687
20.2465,-10.6
20.2558,-10.5813
20.2651,-10.5312
20.2743,-10.6313
20.2836,-10.675
20.2929,-10.6875
20.3022,-10.625
20.3115,-10.7312
20.3207,-10.875
20.33,-10.6625
20.3393,-10.8375
20.3486,-10.7
20.3579,-10.7375
20.3672,-10.8313
20.3764,-10.8063
20.3857,-10.9687
20.395,-10.8313
20.4043,-10.9062
20.4135,-10.8687
20.4228,-11.075
20.4321,-10.9125
20.4414,-11.075
20.4507,-11.0563
20.4599,-11.0375
20.4692,-11.0563
20.4785,-11.0375
20.4878,-10.9563
20.4971,-11.0063
20.5063,-10.9937
20.5156,-11.1
20.5249,-11.0812
20.5342,-11.0437
20.5434,-11.125
20.5527,-11.275
20.562,-11.4688
20.5713,-11.5062
20.5805,-11.5562
20.5898,-11.4375
20.5991,-11.475
20.6084,-11.5875
20.6176,-11.7438
20.6269,-11.5813
20.6362,-11.8
20.6455,-11.7
20.6547,-11.75
20.664,-11.7438
20.6733,-11.7
20.6825,-11.8375
20.6918,-11.8313
20.7011,-11.7562
20.7104,-11.9312
20.7196,-11.875
20.7289,-11.7875
20.7382,-11.9688
20.7474,-11.8438
20.7567,-12.0125
20.766,-11.9312
20.7753,-12.0875
20.7845,-11.975
20.7938,-11.925
20.8031,-12.075
20.8123,-12.0625
20.8216,-12.0625
20.8309,-12.0312
20.8401,-12.1125
20.8494,-12.1687
20.8587,-12.1187
20.8679,-12.1812
20.8772,-12.1938
20.8865,-12.2
20.8957,-12.2812
20.905,-12.3312
20.9143,-12.2125
20.9235,-12.2312
20.9328,-12.1312
20.9421,-12.1
20.9513,-12.1812
20.9606,-12.2312
20.9699,-12.125
20.9791,-12.1938
20.9884,-12.1812
20.9977,-12.0625
21.0069,-12.1625
21.0162,-12.1
21.0255,-12.1
21.0347,-12.1938
21.044,-12.1125
21.0533,-12.1375
21.0625,-12.1
21.0718,-12.075
21.081,-12.0375
21.0903,-12.1375
21.0996,-11.9562
21.1088,-11.9875
21.1181,-12.0938
21.1273,-12.1687
21.1366,-12
21.1459,-11.9938
21.1551,-12.0062
21.1644,-11.9875
21.1737,-12.0437
21.1829,-11.9062
21.1922,-12.0563
21.2014,-11.9562
21.2107,-12.1312
21.2199,-12.0563
21.2292,-11.9562
21.2385,-11.9562
21.2477,-12.0312
21.257,-11.9875
21.2662,-11.8
21.2755,-11.8687
21.2848,-11.8125
21.294,-11.8187
21.3033,-11.7062
21.3125,-11.5875
21.3218,-11
21.331,-9.24375
21.3403,-6.85625
21.3495,-4.79375
21.3588,-3.6625
21.3681,-3.03125
21.3773,-2.64375
21.3866,-2.73125
21.3958,-2.9625
21.4051,-3.49375
21.4143,-3.99375
21.4236,-4.675
21.4328,-5.2625
21.4421,-5.63125
21.4513,-6.1375
21.4606,-6.54375
21.4698,-7
21.4791,-7.3
21.4883,-7.48125
21.4976,-7.84375
21.5069,-8.09375
21.5161,-8.29375
21.5254,-8.3
21.5346,-8.51875
21.5439,-8.775
21.5531,-8.8375
21.5624,-8.875
21.5716,-9.09375
21.5809,-9.13125
21.5901,-9.35625
21.5994,-9.50625
21.6086,-9.55625
21.6178,-9.65625
21.6271,-9.85625
21.6363,-10.0312
21.6456,-9.99375
21.6548,-10.2063
21.6641,-10.2188
21.6733,-10.3062
21.6826,-10.3875
21.6918,-10.4313
21.7011,-10.4812
21.7103,-10.5188
21.7196,-10.7562
21.7288,-10.6687
21.7381,-10.8687
21.7473,-10.8
21.7565,-10.8187
21.7658,-10.9
21.775,-11.1688
21.7843,-11
21.7935,-11.3562
21.8028,-11.3062
21.812,-11.3312
21.8213,-11.4437
21.8305,-11.4187
21.8397,-11.5062
21.849,-11.5875
21.8582,-11.6062
21.8675,-11.7
21.8767,-11.7562
21.886,-11.7125
21.8952,-11.7
21.9044,-11.6313
21.9137,-11.6937
21.9229,-11.5875
21.9322,-11.8
21.9414,-11.6687
21.9506,-11.7875
21.9599,-11.6813
21.9691,-11.8813
21.9784,-11.725
21.9876,-11.7438
21.9968,-11.9312
22.0061,-11.9062
22.0153,-11.7
22.0245,-11.875
22.0338,-11.8938
22.043,-11.7
22.0523,-11.8
22.0615,-11.7125
22.0707,-11.7375
22.08,-11.5562
22.0892,-11.65
22.0984,-11.75
22.1077,-11.7562
22.1169,-11.5562
22.1261,-11.7125
22.1354,-11.5875
22.1446,-11.7438
22.1538,-11.8625
22.1631,-11.6
22.1723,-11.6687
22.1815,-11.7125
22.1908,-11.65
22.2,-11.7062
22.2092,-11.7312
22.2185,-11.7312
22.2277,-11.575
22.2369,-11.7625
22.2462,-11.6375
22.2554,-11.5062
22.2646,-11.5875
22.2739,-11.5312
22.2831,-11.7
22.2923,-11.5688
22.3016,-11.4437
22.3108,-11.4813
22.32,-11.3438
22.3293,-11.475
22.3385,-11.4937
22.3477,-11.4625
22.3569,-11.5125
22.3662,-11.4813
22.3754,-11.5062
22.3846,-11.5
22.3939,-11.5188
22.4031,-11.5625
22.4123,-11.6
22.4215,-11.5937
22.4308,-11.725
22.44,-11.6875
22.4492,-11.525
22.4584,-11.6937
22.4677,-11.6125
22.4769,-11.45
22.4861,-11.6437
22.4953,-11.5312
22.5046,-11.6
22.5138,-11.8125
22.523,-11.6687
22.5322,-11.6375
22.5415,-11.6562
22.5507,-11.7312
22.5599,-11.6125
22.5691,-11.7438
22.5784,-11.7125
22.5876,-11.5188
22.5968,-11.7
22.606,-11.5375
22.6152,-11.7188
22.6245,-11.7812
22.6337,-11.6687
22.6429,-11.6375
22.6521,-11.7625
22.6613,-11.9062
22.6706,-11.75
22.6798,-11.7312
22.689,-11.75
22.6982,-11.7188
22.7074,-11.9125
22.7167,-11.7062
22.7259,-11.8313
22.7351,-11.65
22.7443,-11.8375
22.7535,-11.6875
22.7628,-11.6187
22.772,-11.6937
22.7812,-11.775
22.7904,-11.6562
22.7996,-11.6687
22.8088,-11.775
22.8181,-11.6437
22.8273,-11.7938
22.8365,-11.6062
22.8457,-11.7562
22.8549,-11.6687
22.8641,-11.6313
22.8733,-11.5937
22.8826,-11.575
22.8918,-11.7188
22.901,-11.6687
22.9102,-11.5188
22.9194,-11.725
22.9286,-11.775
22.9378,-11.7438
22.9471,-11.75
22.9563,-11.675
22.9655,-11.8562
22.9747,-11.9
22.9839,-11.7688
22.9931,-11.8313
23.0023,-11.9875
23.0115,-11.9562
23.0207,-11.9062
23.03,-11.8438
23.0392,-11.8687
23.0484,-11.875
23.0576,-11.7375
23.0668,-11.7875
23.076,-11.8313
23.0852,-11.8875
23.0944,-11.825
23.1036,-11.8875
23.1128,-12.025
23.122,-12.0375
23.1313,-12.0938
23.1405,-11.9625
23.1497,-12.2063
23.1589,-12.2437
23.1681,-12.1
23.1773,-12.175
23.1865,-12.1875
23.1957,-12.2
23.2049,-12.2437
23.2141,-12.1063
23.2233,-12.1063
23.2325,-12.2375
23.2417,-12.1438
23.2509,-12.1812
23.2601,-12.1187
23.2693,-12.0375
23.2785,-12.2437
23.2877,-12.0563
23.2969,-12.1812
23.3061,-12.3187
23.3153,-12.225
23.3245,-12.1312
23.3338,-12.0687
23.343,-11.9812
23.3522,-12.1312
23.3614,-11.9688
23.3706,-11.95
23.3798,-12.2437
23.389,-12.125
23.3982,-12.05
23.4074,-12.1438
23.4166,-12.2375
23.4258,-12.1438
23.435,-12.1
23.4442,-12.1438
23.4533,-12.2937
23.4625,-12.2063
23.4717,-12.225
23.4809,-12.4
23.4901,-12.2563
23.4993,-12.3812
23.5085,-12.325
23.5177,-12.4125
23.5269,-12.2375
23.5361,-12.4812
23.5453,-12.3312
23.5545,-12.575
23.5637,-12.4062
23.5729,-12.5375
23.5821,-12.5562
23.5913,-12.4563
23.6005,-12.65
23.6097,-12.7375
23.6189,-12.65
23.6281,-12.7812
23.6373,-12.8062
23.6465,-12.8875
23.6556,-12.875
23.6648,-12.9688
23.674,-13
23.6832,-13.0438
23.6924,-13.0125
23.7016,-13.0938
23.7108,-13.2188
23.72,-13.225
23.7292,-13.1812
23.7384,-13.0625
23.7476,-13.2375
23.7567,-13.1187
23.7659,-13.275
23.7751,-13.1375
23.7843,-13.375
23.7935,-13.3938
23.8027,-13.3125
23.8119,-13.4062
23.8211,-13.4062
23.8302,-13.425
23.8394,-13.6062
23.8486,-13.4062
23.8578,-13.7125
23.867,-13.5375
23.8762,-13.625
23.8854,-13.4937
23.8946,-13.6375
23.9037,-13.6
23.9129,-13.5
23.9221,-13.6625
23.9313,-13.65
23.9405,-13.7063
23.9497,-13.7
23.9588,-13.7312
23.968,-13.9125
23.9772,-13.7937
23.9864,-13.8438
23.9956,-13.9
24.0048,-13.9563
24.0139,-13.9187
24.0231,-14.0937
24.0323,-14.0562
24.0415,-13.9375
24.0507,-13.9937
24.0598,-14.1062
24.069,-14.05
24.0782,-14.05
24.0874,-14.2812
24.0966,-14.1062
24.1057,-14.1562
24.1149,-14.3
24.1241,-14.3
24.1333,-14.2312
24.1425,-14.175
24.1516,-14.2562
24.1608,-14.2125
24.17,-14.2562
24.1792,-14.1313
24.1883,-14.1687
24.1975,-14.375
24.2067,-14.3313
24.2159,-14.325
24.2251,-14.1687
24.2342,-14.05
24.2434,-14.1562
24.2526,-14.175
24.2618,-14.1937
24.2709,-14.175
24.2801,-14.1125
24.2893,-14.0188
24.2985,-14.0813
24.3076,-14.0062
24.3168,-13.9062
24.326,-14.0312
24.3351,-13.8625
24.3443,-13.9062
24.3535,-14.05
24.3627,-13.8625
24.3718,-13.9375
24.381,-14.0813
24.3902,-14.0125
24.3993,-13.9437
24.4085,-14.15
24.4177,-14.1937
24.4269,-13.9625
24.436,-14.15
24.4452,-14.1937
24.4544,-14.2188
24.4635,-14.3
24.4727,-14.3438
24.4819,-14.4125
24.491,-14.4062
24.5002,-14.3313
24.5094,-14.4438
24.5185,-14.4562
24.5277,-14.4938
24.5369,-14.3313
24.546,-14.375
24.5552,-14.3187
24.5644,-14.35
24.5735,-14.45
24.5827,-14.3313
24.5919,-14.3313
24.601,-14.2938
24.6102,-14.2188
24.6194,-14.275
24.6285,-14.1687
24.6377,-14.2562
24.6468,-14.3375
24.656,-14.2875
24.6652,-14.225
24.6743,-14.125
24.6835,-14.25
24.6927,-14.225
24.7018,-14.0688
24.711,-14.0375
24.7201,-13.9563
24.7293,-13.8375
24.7385,-13.8
24.7476,-13.7125
24.7568,-13.7937
24.7659,-13.6188
24.7751,-13.5875
24.7843,-13.4812
24.7934,-13.4312
24.8026,-13.4187
24.8117,-13.3187
24.8209,-13.3563
24.8301,-13.4937
24.8392,-13.375
24.8484,-13.3313
24.8575,-13.4187
24.8667,-13.3438
24.8758,-13.325
24.885,-13.25
24.8942,-13.4312
24.9033,-13.3313
24.9125,-13.275
24.9216,-13.4625
24.9308,-13.1625
24.9399,-13.2812
24.9491,-13.2375
24.9582,-13.1438
24.9674,-13.1
24.9765,-13.15
24.9857,-13.0062
24.9948,-13.15
25.004,-12.9938
25.0131,-12.9688
25.0223,-13.0188
25.0315,-13.0062
25.0406,-13.1812
25.0498,-13.1
25.0589,-12.9688
25.0681,-13.1375
25.0772,-13.0312
25.0864,-12.9625
